Ecu Id:
#time,engine-rpm,coolant_temp,ambient_temp,intake_air_temp,fuel_temp,map_kpa,battery_voltage,throttle_pot_voltage,idle_switch,uk1,park_neutral_switch,fault_codes,idle_set_point,idle_hot,uk2,iac_position,idle_error,ignition_advance_offset,ignition_advance,coil_time,crancs,uk4,uk5,ignition_switch,throttle_angle,uk6,air_fuel_ratio,fault_code0,lambda_voltage_mv,lambda_sensor_frequency,lambda_sensor_dutycycle,lambda_sensor_status,closed_loop,long_term_fuel_trim,short_term_fuel_trim,carbon_canister_dutycycle,fault_code1,idle_base_pos,uk7,uk8,ignition_advance2,uk9,idle_error2,uk10,fault_code4,uk11,uk12,uk13,uk14,uk15,uk16,uk17,uk18,uk19
18:50:15,1208,40,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,273,5,14,3.082,16,0,0,16,18,255,146,64,107,255,255,1,1,121,106,0,255,121,255,255,53,136,126,250,255,19,64,21,128,26,0,41,192,42
18:50:16,1213,40,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,259,5,14,3.07,16,0,0,16,18,255,146,64,120,255,255,1,1,121,105,0,255,121,255,255,53,136,127,1,255,19,64,21,128,26,0,41,192,42
18:50:16,1218,40,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,260,5,14,3.084,16,0,0,16,18,255,146,64,148,255,255,1,1,121,105,0,255,121,255,255,53,136,126,238,255,19,64,21,128,26,0,41,192,42
18:50:17,1202,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,270,5,14,3.088,16,0,0,16,18,255,146,64,63,255,255,1,1,121,105,0,255,121,255,255,53,136,126,236,255,19,64,21,128,26,0,41,192,42
18:50:17,1198,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,275,5,14,3.066,16,0,0,16,18,255,146,64,48,255,255,1,1,121,106,0,255,121,255,255,53,136,126,226,255,19,64,21,128,26,0,41,192,42
18:50:18,1199,41,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,267,5,14,3.076,16,0,0,16,18,255,146,64,44,255,255,1,1,121,107,0,255,121,255,255,53,136,126,248,255,19,64,21,128,26,0,41,192,42
18:50:18,1211,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,265,5,14,3.082,16,0,0,16,18,255,146,64,110,255,255,1,1,121,106,0,255,121,255,255,53,136,126,242,255,19,64,21,128,26,0,41,192,42
18:50:18,1201,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,279,5,14,3.076,16,0,0,16,18,255,146,64,54,255,255,1,1,121,107,0,255,121,255,255,53,136,126,233,255,19,64,21,128,26,0,41,192,42
18:50:19,1195,41,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,279,5,14,3.086,16,0,0,16,18,255,146,64,59,255,255,1,1,121,107,0,255,121,255,255,53,136,126,226,255,19,64,21,128,26,0,41,192,42
18:50:19,1190,41,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,283,5,14,3.084,16,0,0,16,18,255,146,64,43,255,255,1,1,121,107,0,255,121,255,255,53,136,126,236,255,19,64,21,128,26,0,41,192,42
18:50:20,1206,41,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,257,5,14,3.014,16,0,0,16,18,255,146,64,39,255,255,1,1,121,107,0,255,121,255,255,53,136,127,20,255,19,64,21,128,26,0,41,192,42
18:50:20,1242,41,57,17,57,34,13.1,0.58,0,0,1,0,32,55,135,134,228,5,14,2.998,16,0,0,16,18,255,146,64,163,255,255,1,1,121,106,0,255,121,255,255,53,136,127,34,255,19,64,21,128,26,0,41,192,42
18:50:21,1243,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,237,5,14,3.082,16,0,0,16,18,255,146,64,158,255,255,1,1,121,106,0,255,121,255,255,53,136,127,22,255,19,64,21,128,26,0,41,192,42
18:50:21,1236,41,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,249,5,14,3.082,16,0,0,16,18,255,146,64,160,255,255,1,1,121,105,0,255,121,255,255,53,136,126,204,255,19,64,21,128,26,0,41,192,42
18:50:22,1171,41,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,309,5,14,3.09,16,0,0,16,18,255,146,64,109,255,255,1,1,121,105,0,255,121,255,255,53,136,126,208,255,19,64,21,128,26,0,41,192,42
18:50:22,1184,41,57,17,57,37,13.1,0.58,0,0,1,0,32,55,135,134,280,5,14,3.086,16,0,0,16,18,255,146,64,54,255,255,1,1,121,106,0,255,121,255,255,53,136,126,233,255,19,64,21,128,26,0,41,192,42
18:50:23,1200,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,265,5,14,3.084,16,0,0,16,18,255,146,64,61,255,255,1,1,121,105,0,255,121,255,255,53,136,127,2,255,19,64,21,128,26,0,41,192,42
18:50:23,1205,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,266,5,14,3.078,16,0,0,16,18,255,146,64,92,255,255,1,1,121,105,0,255,121,255,255,53,136,126,245,255,19,64,21,128,26,0,41,192,42
18:50:23,1207,41,57,17,57,35,13.1,0.58,0,0,1,0,32,55,135,134,265,5,14,3.086,16,0,0,16,18,255,146,64,47,255,255,1,1,121,106,0,255,121,255,255,53,136,126,249,255,19,64,21,128,26,0,41,192,42
18:50:24,1206,41,57,17,57,36,13.1,0.58,0,0,1,0,32,55,135,134,280,5,14,3.022,16,0,0,16,18,255,146,64,39,255,255,1,1,121,107,0,255,121,255,255,53,136,126,247,255,19,64,21,128,26,0,41,192,42
18:50:24,1209,41,57,17,57,35,13.2,0.58,0,0,1,0,32,55,135,134,260,5,14,3.004,16,0,0,16,18,255,146,64,37,255,255,1,1,121,107,0,255,121,255,255,53,136,127,10,255,19,64,21,128,26,0,41,192,42
18:50:25,1239,41,57,17,57,35,13.2,0.58,0,0,1,0,32,55,135,134,234,5,14,3.018,16,0,0,16,18,255,146,64,92,255,255,1,1,121,106,0,255,121,255,255,53,136,127,29,255,19,64,21,128,26,0,41,192,42
18:50:25,1254,41,57,17,57,34,13.2,0.58,0,0,1,0,32,55,135,134,225,5,14,3.01,16,0,0,16,18,255,146,64,168,255,255,1,1,121,106,0,255,121,255,255,53,136,127,26,255,19,64,21,128,26,0,41,192,42
18:50:26,1245,41,57,17,57,35,13.2,0.58,0,0,1,0,32,55,135,134,238,5,14,3.016,16,0,0,16,18,255,146,64,164,255,255,1,1,121,105,0,255,121,255,255,53,136,126,252,255,19,64,21,128,26,0,41,192,42
18:50:26,1204,41,57,17,57,36,13.2,0.6,0,0,1,0,32,55,135,134,286,5,10,3.018,16,0,0,16,21,255,146,64,57,255,255,1,1,121,106,0,255,121,255,255,53,136,126,76,255,19,64,21,128,26,0,41,192,42
18:50:27,1041,41,57,17,57,55,13.2,0.72,0,0,1,0,32,55,135,134,362,5,12,3.016,16,0,0,16,24,255,146,64,40,255,255,1,1,121,107,0,255,121,255,255,53,136,127,151,255,19,64,21,128,26,0,41,192,42
18:50:27,1442,41,57,17,57,46,13.2,0.72,0,0,1,0,32,55,135,133,31,5,16,3.008,16,0,0,16,24,255,146,64,172,255,255,1,1,121,106,0,255,121,255,255,53,136,127,108,255,19,64,21,128,26,0,41,192,42
18:50:27,1230,41,57,17,57,56,13.2,0.8,0,0,1,0,32,55,135,137,312,5,16,3.01,16,0,0,16,28,255,146,64,59,255,255,1,1,121,107,0,255,121,255,255,53,136,126,151,255,19,64,21,128,26,0,41,192,42
18:50:28,1119,41,57,17,57,66,13.2,0.82,0,0,1,0,32,55,135,137,320,5,18.5,3.024,16,0,0,16,29,255,146,64,40,255,255,1,1,121,108,0,255,121,255,255,53,136,127,8,255,19,64,21,128,26,0,41,192,42
18:50:28,1239,41,57,17,57,65,13.2,0.86,0,0,1,0,32,55,135,137,241,5,20,3.024,16,0,0,16,32,255,146,64,163,255,255,1,1,121,106,0,255,121,255,255,53,136,127,54,255,19,64,21,128,26,0,41,192,42
18:50:29,1299,41,57,17,57,74,13.2,0.96,0,0,1,0,32,55,135,138,125,5,20,3.02,16,0,0,16,36,255,146,64,60,255,255,1,1,121,105,0,255,121,255,255,53,136,128,54,255,19,64,21,128,26,0,41,192,42
18:50:29,1592,41,57,17,57,70,13.2,1.02,0,0,1,0,32,55,135,142,198,5,24,3.028,16,0,0,16,37,255,146,64,170,255,255,1,1,121,107,0,255,121,255,255,53,136,129,100,255,19,64,21,128,26,0,41,192,42
18:50:30,1905,41,57,17,57,65,13.2,1.02,0,0,1,0,32,55,135,147,499,5,22,3.028,16,0,0,16,37,255,146,64,175,255,255,1,1,121,106,0,255,121,255,255,53,136,130,115,255,19,64,21,128,26,0,41,192,42
18:50:30,2201,41,57,17,57,58,13.2,1.02,0,0,1,0,32,55,135,148,781,5,23,3.02,16,0,0,16,38,255,146,64,64,255,255,1,1,121,105,0,255,121,255,255,53,136,131,123,255,19,64,21,128,26,0,41,192,42
18:50:31,2392,41,57,17,57,52,13.2,0.68,0,0,1,0,32,55,135,141,825,5,15,3.028,16,0,0,16,19,255,146,64,179,255,255,1,1,121,106,0,255,121,255,255,53,136,130,2,255,19,64,21,128,26,0,41,192,42
18:50:31,1826,41,57,17,57,23,13.2,0.54,0,0,1,0,32,55,135,123,201,5,9,3.016,16,0,0,16,16,255,146,64,187,255,255,1,1,121,105,0,255,121,255,255,53,136,127,231,255,19,64,21,128,26,0,41,192,42
18:50:32,1446,42,57,17,57,42,13.2,0.74,0,0,1,0,32,55,135,134,63,5,13.5,3.028,16,0,0,16,27,255,146,64,127,255,255,1,1,121,104,0,255,121,255,255,53,136,127,215,255,19,64,21,128,26,0,41,192,42
18:50:32,1460,42,57,17,57,53,13.2,0.82,0,0,1,0,32,55,135,137,8,5,18,3.036,16,0,0,16,29,255,146,64,177,255,255,1,1,121,104,0,255,121,255,255,53,136,128,51,255,19,64,21,128,26,0,41,192,42
18:50:33,1548,42,57,17,57,57,13.2,0.88,0,0,1,0,32,55,135,140,103,5,20,3.032,16,0,0,16,31,255,146,64,179,255,255,1,1,121,103,0,255,121,255,255,53,136,128,153,255,19,64,21,128,26,0,41,192,42
18:50:33,1654,42,57,17,57,57,13.2,0.9,0,0,1,0,32,55,135,141,196,5,21,3.034,16,0,0,16,32,255,146,64,178,255,255,1,1,121,102,0,255,121,255,255,53,136,129,0,255,19,64,21,128,26,0,41,192,42
18:50:33,1762,42,57,17,57,66,13.2,1,0,0,1,0,32,55,135,144,328,5,25,3.038,16,0,0,16,37,255,146,64,170,255,255,1,1,121,101,0,255,121,255,255,53,136,129,138,255,19,64,21,128,26,0,41,192,42
18:50:34,1879,42,57,17,57,66,13.2,1.02,0,0,1,0,32,55,135,146,452,5,22,3.032,16,0,0,16,37,255,146,64,175,255,255,1,1,121,100,0,255,121,255,255,53,136,129,244,255,19,64,21,128,26,0,41,192,42
18:50:34,2008,42,57,17,57,62,13.2,1.02,0,0,1,0,32,55,135,147,560,5,22.5,3.034,16,0,0,16,37,255,146,64,173,255,255,1,1,121,99,0,255,121,255,255,53,136,130,105,255,19,64,21,128,26,0,41,192,42
18:50:35,2111,42,57,17,57,59,13.2,1.02,0,0,1,0,32,55,135,147,671,5,23,3.032,16,0,0,16,37,255,146,64,163,255,255,1,1,121,97,0,255,121,255,255,53,136,130,210,255,19,64,21,128,26,0,41,192,42
18:50:35,2229,42,57,17,57,57,13.2,1.02,0,0,1,0,32,55,135,147,782,5,23,3.036,16,0,0,16,37,255,146,64,50,255,255,1,1,121,99,0,255,121,255,255,53,136,131,69,255,19,64,21,128,26,0,41,192,42
18:50:36,2331,42,57,17,57,55,13.2,1.02,0,0,1,0,32,55,135,147,873,5,22,3.032,16,0,0,16,32,255,146,64,36,255,255,1,1,121,100,0,255,121,255,255,53,136,131,51,255,19,64,21,128,26,0,41,192,42
18:50:36,2153,42,57,17,57,24,13.2,0.58,0,0,1,0,32,55,135,127,509,5,13,3.024,16,0,0,16,16,255,146,64,189,255,255,1,1,121,98,0,255,121,255,255,53,136,128,175,255,19,64,21,128,26,0,41,192,42
18:50:37,1533,42,57,17,57,25,13.2,0.52,0,0,1,0,32,55,135,124,52,5,14,3.038,16,0,0,16,24,255,146,64,189,255,255,1,1,121,98,0,255,121,255,255,53,136,128,153,255,19,64,21,128,26,0,41,192,42
18:50:37,1756,42,57,17,57,47,13.2,0.82,0,0,1,0,32,55,135,137,143,5,16,3.04,16,0,0,16,29,255,146,64,176,255,255,1,1,121,97,0,255,121,255,255,53,136,128,203,255,19,64,21,128,26,0,41,192,42
18:50:38,1647,42,57,17,57,53,13.2,0.86,0,0,1,0,32,55,135,139,200,5,18,3.032,16,0,0,16,30,255,146,64,178,255,255,1,1,121,96,0,255,121,255,255,53,136,128,227,255,19,64,21,128,26,0,41,192,42
18:50:38,1694,42,57,17,57,54,13.2,0.88,0,0,1,0,32,55,135,140,240,5,18.5,3.04,16,0,0,16,31,255,146,64,177,255,255,1,1,121,95,0,255,121,255,255,53,136,129,3,255,19,64,21,128,26,0,41,192,42
18:50:38,1748,42,57,17,57,53,13.2,0.88,0,0,1,0,32,55,135,140,284,5,19,3.036,16,0,0,16,31,255,146,64,173,255,255,1,1,121,94,0,255,121,255,255,53,136,129,49,255,19,64,21,128,26,0,41,192,42
18:50:39,1790,42,57,17,57,53,13.2,0.88,0,0,1,0,32,55,135,140,326,5,18.5,3.034,16,0,0,16,31,255,146,64,169,255,255,1,1,121,93,0,255,120,255,255,53,136,129,87,255,19,64,21,128,26,0,41,192,42
18:50:39,1827,43,57,17,57,53,13.2,0.88,0,0,1,0,32,55,135,140,359,5,18,3.028,16,0,0,16,31,255,146,64,73,255,255,1,1,121,92,0,255,120,255,255,53,136,129,122,255,19,64,21,128,26,0,41,192,42
18:50:40,1864,43,57,17,57,52,13.2,0.88,0,0,1,0,32,55,135,140,405,5,18,3.032,16,0,0,16,31,255,146,64,37,255,255,1,1,121,96,0,255,120,255,255,53,136,129,153,255,19,64,21,128,26,0,41,192,42
18:50:40,1898,43,57,17,57,50,13.2,0.88,0,0,1,0,32,55,135,140,436,5,17,3.026,16,0,0,16,31,255,146,64,31,255,255,1,1,121,97,0,255,120,255,255,53,136,129,199,255,19,64,21,128,26,0,41,192,42
18:50:41,1933,43,57,17,57,50,13.2,0.88,0,0,1,0,32,55,135,140,468,5,17,3.032,16,0,0,16,31,255,146,64,27,255,255,1,1,121,98,0,255,120,255,255,53,136,129,212,255,19,64,21,128,26,0,41,192,42
18:50:41,1961,43,57,17,57,49,13.2,0.88,0,0,1,0,32,55,135,140,495,5,16.5,3.036,16,0,0,16,31,255,146,64,25,255,255,1,1,121,99,0,255,120,255,255,53,136,130,2,255,19,64,21,128,26,0,41,192,42
18:50:42,1987,43,57,17,57,48,13.2,0.88,0,0,1,0,32,55,135,140,531,5,17,3.036,16,0,0,16,31,255,146,64,25,255,255,1,1,121,100,0,255,120,255,255,53,136,130,24,255,19,64,21,128,26,0,41,192,42
18:50:42,2025,43,57,17,57,48,13.2,0.88,0,0,1,0,32,55,135,140,552,5,17,3.04,16,0,0,16,31,255,146,64,22,255,255,1,1,121,101,0,255,120,255,255,53,136,130,48,255,19,64,21,128,26,0,41,192,42
18:50:43,2047,43,57,17,57,48,13.2,0.88,0,0,1,0,32,55,135,140,580,5,17.5,3.05,16,0,0,16,31,255,146,64,54,255,255,1,1,121,102,0,255,120,255,255,53,136,130,84,255,19,64,21,128,26,0,41,192,42
18:50:43,2070,43,57,17,57,46,13.2,0.88,0,0,1,0,32,55,135,140,592,5,17.5,3.052,16,0,0,16,31,255,146,64,35,255,255,1,1,121,104,0,255,120,255,255,53,136,130,113,255,19,64,21,128,26,0,41,192,42
18:50:44,2095,43,57,17,57,46,13.2,0.88,0,0,1,0,32,55,135,140,626,5,18,3.052,16,0,0,16,31,255,146,64,161,255,255,1,1,121,102,0,255,120,255,255,53,136,130,143,255,19,64,21,128,26,0,41,192,42
18:50:44,2137,43,57,17,57,45,13.2,0.88,0,0,1,0,32,55,135,140,673,5,18.5,3.048,16,0,0,16,31,255,146,64,168,255,255,1,1,121,101,0,255,120,255,255,53,136,130,147,255,19,64,21,128,26,0,41,192,42
18:50:45,2142,43,57,18,57,30,13.2,0.6,0,0,1,0,32,55,135,128,582,5,18,3.044,16,0,0,16,16,255,146,64,183,255,255,1,1,121,100,0,255,120,255,255,53,136,129,64,255,19,64,21,128,26,0,41,192,42
18:50:45,1663,43,57,18,57,23,13.2,0.52,0,0,1,0,32,55,135,123,83,5,11.5,3.022,16,0,0,16,15,255,146,64,188,255,255,1,1,121,99,0,255,120,255,255,53,136,127,143,255,19,64,21,128,26,0,41,192,42
18:50:45,1312,43,57,18,57,32,13.2,0.58,0,0,1,0,32,55,135,130,4,5,18,3.02,16,0,0,16,21,255,146,64,178,255,255,1,1,121,99,0,255,120,255,255,53,136,129,0,255,19,64,21,128,26,0,41,192,42
